Time (hr),XA,XB,XC,XP,XE,XG
0.5,0.09530856736664339,0.13696294955658475,0.023899080628676465,0.17274782957251938,0.4438513284337655,0.12723024444181047
1.5,0.0033940713579268147,0.00809707327382606,0.0009716489423522728,0.12501611756629377,0.5026445751287938,0.3598765137308072
3.0,0.0,0.002488427207188273,0.0005097605400377906,0.12246217940810429,0.5086015447109296,0.36593808813374007
