Time (hr),XA,XB,XC,XP,XE,XG
0.5,0.05798024718879253,0.1005006719222792,0.019915919736176266,0.1241889036855354,0.436113691206041,0.2613005662611756
1.5,0.024744544745892046,0.039285524114074294,0.004616022140301161,0.12113931482967256,0.4770698139690316,0.33314478020102833
3.0,0.0,0.00695609588443823,0.0005327414142269359,0.10219338446363257,0.49057603077137724,0.39974174746632507
