Time (hr),XA,XB,XC,XP,XE,XG
0.5,0.12698522337512624,0.2085012342343221,0.05605543241620135,0.17029511702752145,0.38774064140826936,0.05042235153855955
1.5,0.008307301749600265,0.016542528314070958,0.0011134082709646723,0.15192686319999926,0.5187729937315463,0.30333690473381864
3.0,0.0,0.004510809073646332,0.000512296852768106,0.14463132136273762,0.525513201351983,0.32483237135886495
