Time (hr),XA,XB,XC,XP,XE,XG
0.5,0.015297167368080794,0.011913433410968366,0.001604579820639863,0.05602274587003879,0.44141342825266766,0.4737486452776046
1.5,0.009490053377006057,0.0010413394654814488,0.0009690803619771889,0.0438270757459116,0.4380782698203444,0.5065941812292794
3.0,0.00822029506071581,0.0004565212581550476,0.0005170177307906328,0.04366733506016276,0.44312471185495755,0.5040141190352182
